Brand,Name,Description,Price,Product URL,Image,Discount Percentage,Discount Description,Discount Amount,Country,Currency,Scraped at
White Glo,Probiotic,sada zubní péče,130,https://www.notino.cz/white-glo/probiotic-sada-zubni-pece/,https://cdn.notinoimg.com/list_2k//white-glo/9319871001506_00-o__230606.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Colgate,Max White White Crystals,bělicí zubní pasta s fluoridem Crystal Mint 125 ml,77,https://www.notino.cz/colgate/max-white-white-crystals-belici-zubni-pasta-s-fluoridem/,https://cdn.notinoimg.com/list_2k//colgate/8718951312845_01-o__200403.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
My White Secret,Smile Beauty Care Gift Pack,sada zubní péče (pro zářivý úsměv),999,https://www.notino.cz/my-white-secret/smile-beauty-care-sada-zubni-pecepro-zarivy-usmev/,https://cdn.notinoimg.com/list_2k//my-white-secret/5060548390082_07__200903.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
White Glo,Travel Kit,cestovní sada (na zuby),84,https://www.notino.cz/white-glo/travel-kit-cestovni-sada-bluena-zuby/,https://cdn.notinoimg.com/list_2k//white-glo/9319871000356_01-o__220624.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
WOOM,Fluoride 5000ppm,zubní pasta s fluoridem 50 ml,0,https://www.notino.cz/woom/fluoride-5000ppm-zubni-pasta-s-fluoridem/,https://cdn.notinoimg.com/list_2k//woom/4751033920242_01-o__231019.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
WOOM,Carbon+ Set,dárková sada (na zuby),0,https://www.notino.cz/woom/carbon-set-darkova-sadana-zuby/,https://cdn.notinoimg.com/list_2k//woom/4751033921102_01__221118.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Beverly Hills Formula,Natural White Optic Blue,bělicí zubní pasta 100 ml,0,https://www.notino.cz/beverly-hills-formula/natural-white-optic-blue-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//beverly-hills-formula/5020105003947_01-o__230222.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Beverly Hills Formula,Natural White Charcoal Whitening,bělicí zubní pasta s aktivním uhlím 100 ml,0,https://www.notino.cz/beverly-hills-formula/natural-white-belici-zubni-pasta-s-aktivnim-uhlim/,https://cdn.notinoimg.com/list_2k//beverly-hills-formula/5020105003923_01-o__220912.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
WOOM,White+ Toothpaste,bělicí zubní pasta 75 ml,0,https://www.notino.cz/woom/white-toothpaste-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//woom/8420075180315_01-o__220629.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
You&Oil,Toothpaste Aphrodisiac For Her and Her,dárková sada,0,https://www.notino.cz/youoil/toothpaste-aphrodisiac-for-her-and-her-darkova-sada/,https://cdn.notinoimg.com/list_2k//youoil/4779035864005_01-o__220609.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Yotuel,Pharma B5,bělicí zubní pasta 50 ml,0,https://www.notino.cz/yotuel/pharma-b5-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//yotuel/yotpb5w_ktps10__150428.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
BEN&ANNA,Natural Toothpaste White Fluoride,zubní pasta ve skleněné dóze s fluoridem 100 ml,0,https://www.notino.cz/benanna/natural-toothpaste-white-fluoride-belici-zubni-pasta-s-fluoridem/,https://cdn.notinoimg.com/list_2k//benanna/4260491220943_01.-o__221101.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Urtekram,Fresh Mint,bělicí zubní pasta bez fluoridu 75 ml,0,https://www.notino.cz/urtekram/urtekram-fresh-mint-belici-zubni-pasta-bez-fluoridu/,https://cdn.notinoimg.com/list_2k//urtekram/5765228836095_01-o__190813.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
My White Secret,Teeth Whitening Foam,pěnový korektor pro bělení zubů V34 50 ml,0,https://www.notino.cz/my-white-secret/teeth-whitening-foam-penovy-korektor-pro-beleni-zubu/,https://cdn.notinoimg.com/list_2k//my-white-secret/5060548390563_01-o__231128.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
My White Secret,Pink Whitening Toothpaste,zubní pasta pro citlivé zuby 50 ml,0,https://www.notino.cz/my-white-secret/pink-whitening-toothpaste-zubni-pasta-pro-citlive-zuby/,https://cdn.notinoimg.com/list_2k//my-white-secret/5060548390365_01-o__220105.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Oral B,Professional Pro-Repair,zubní pasta 2x75 ml,0,https://www.notino.cz/oral-b/professional-pro-repair-zubni-pasta/,https://cdn.notinoimg.com/list_2k//oral-b/8001841729077_01-o__220701.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Oral B,Kids 3+ Frozen,zubní pasta pro děti od 3let 75 ml,0,https://www.notino.cz/oral-b/kids-3-frozen-cars-zubni-pasta-pro-deti/,https://cdn.notinoimg.com/list_2k//oral-b/8001841296784_01-o__230602.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Marvis,Limited Edition Kissing Rose,zubní pasta 75 ml,0,https://www.notino.cz/marvis/limited-edition-kissing-rose-zubni-pasta/,https://cdn.notinoimg.com/list_2k//marvis/8004395112807_01-o__240305.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Oral B,Gum & Enamel Repair Gentle Whitening,jemná bělicí zubní pasta 75 ml,0,https://www.notino.cz/oral-b/gum-enamel-repair-gentle-whitening-jemna-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//oral-b/8001090803016_01-o__200131.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Marvis,Limited Edition Sinous Lily,zubní pasta 75 ml,0,https://www.notino.cz/marvis/limited-edition-sinous-lily-zubni-pasta/,https://cdn.notinoimg.com/list_2k//marvis/8004395112814_01-o__240305.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Marvis,Whitening Smokers Mint,bělicí zubní pasta pro kuřáky,0,https://www.notino.cz/marvis/smokers-whitening-mint-belici-zubni-pasta-pro-kuraky/,https://cdn.notinoimg.com/list_2k//marvis/8004395111817_01-o__200211.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Marvis,Sensitive Gums Mint,zubní pasta pro citlivé zuby 75 ml,229,https://www.notino.cz/marvis/sensitive-gums-mint-zubni-pasta-pro-citlive-zuby/,https://cdn.notinoimg.com/list_2k//marvis/8004395112425_01-o__240305.jpg,15,na Marvis při nákupu 2 ks,34.35,Czechia,czk,2024-05-23 17:54:03.358655
Marvis,Limited Edition Dreamy Osmanthus,zubní pasta 75 ml,0,https://www.notino.cz/marvis/limited-edition-dreamy-osmanthus-zubni-pasta/,https://cdn.notinoimg.com/list_2k//marvis/8004395112821_01-o__240305.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Meridol,Gentle White,zubní pasta proti krvácení dásní a parodontóze 75 ml,0,https://www.notino.cz/meridol/gentle-white-zubni-pasta-proti-krvaceni-dasni-a-parodontoze-128777/,https://cdn.notinoimg.com/list_2k//meridol/merdecu_ktps50__150202.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
MEDIBLANC,Whitening Herbal,sada zubní péče (pro zářivě bílé zuby),0,https://www.notino.cz/mediblanc/dental-care-sada-zubni-pecepro-zarive-bile-zuby/,https://cdn.notinoimg.com/list_2k//mediblanc/8053689492101_01-o__231017.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
MEDIBLANC,Whitening,sada zubní péče (pro zářivě bílé zuby),0,https://www.notino.cz/mediblanc/dental-care-sada-zubni-pecepro-zarive-bile-zuby-ii/,https://cdn.notinoimg.com/list_2k//mediblanc/8053689492118_01-o__231017.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
LR,MicroSilver Plus,zubní pasta 75 ml,0,https://www.notino.cz/lr/microsilver-plus-zubni-pasta/,https://cdn.notinoimg.com/list_2k//lr/2800019046468_01-o__231009.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Lacalut,White,zubní pasta s bělicím účinkem 75 ml,0,https://www.notino.cz/lacalut/white-zubni-pasta-s-belicim-ucinkem/,https://cdn.notinoimg.com/list_2k//lacalut/lclwhiw_ktps10__141010.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Lacalut,White & Repair,zubní pasta pro obnovení zubní skloviny 75 ml,0,https://www.notino.cz/lacalut/white-repair-zubni-pasta-pro-obnoveni-zubni-skloviny/,https://cdn.notinoimg.com/list_2k//lacalut/4016369546154_01-o__220920.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Lacalut,Sensitive,pasta pro citlivé zuby 75 ml,0,https://www.notino.cz/lacalut/sensitive-pasta-pro-citlive-zuby/,https://cdn.notinoimg.com/list_2k//lacalut/lclsenw_ktps05-01__131023.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Lacalut,Multi effect,bělicí zubní pasta pro kompletní péči 75 ml,0,https://www.notino.cz/lacalut/multi-effect-belici-zubni-pasta-pro-kompletni-peci/,https://cdn.notinoimg.com/list_2k//lacalut/4016369546246_01-o__210522.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Lacalut,Extra Sensitive,zubní pasta pro citlivé zuby 75 ml,0,https://www.notino.cz/lacalut/sensitive-zubni-pasta-pro-citlive-zuby/,https://cdn.notinoimg.com/list_2k//lacalut/4016369546147_01-o__210522.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Lacalut,Aktiv,bělicí zubní pasta pro zdravé zuby a dásně 75 ml,0,https://www.notino.cz/lacalut/aktiv-belici-zubni-pasta-pro-zdrave-zuby-a-dasne/,https://cdn.notinoimg.com/list_2k//lacalut/4016369656426_01-o__200110.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Lacalut,Aktiv,zubní pasta proti parodontóze 75 ml,0,https://www.notino.cz/lacalut/aktiv-zubni-pasta-proti-parodontoze/,https://cdn.notinoimg.com/list_2k//lacalut/4010439200861_02__131023.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Lacalut,Aktiv Ochrana dásní & Citlivé zuby,zubní pasta pro ochranu zubů a dásní 75 ml,0,https://www.notino.cz/lacalut/sensitive-zubni-pasta-pro-ochranu-zubu-a-dasni/,https://cdn.notinoimg.com/list_2k//lacalut/4016369656747_01-o__210522.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Lacalut,Aktiv Herbal,pasta pro posílení zubů a dásní 75 ml,0,https://www.notino.cz/lacalut/aktiv-herbal-zubni-pasta-pro-svezi-dech/,https://cdn.notinoimg.com/list_2k//lacalut/lclahew_ktps10_01__140207.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Herbadent,Set for Woman,sada (pro ženy),0,https://www.notino.cz/herbadent/set-for-woman-sadapro-zeny/,https://cdn.notinoimg.com/list_2k//herbadent/8594021372106_01-o__230124.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Herbadent,Original,bylinná zubní pasta s fluoridem 100 g,0,https://www.notino.cz/herbadent/homeo-bylinna-zubni-pasta-s-fluoridem/,https://cdn.notinoimg.com/list_2k//herbadent/8594021370683_01-o__240131.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Herbadent,Kids Set,sada (pro děti),0,https://www.notino.cz/herbadent/kids-set-sadapro-deti/,https://cdn.notinoimg.com/list_2k//herbadent/8594021372083_01-o__230124.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Herbadent,Herbal Toothpaste Jasmine,bylinná zubní pasta Jasmine 75 g,0,https://www.notino.cz/herbadent/herbal-toothpaste-jasmine-bylinna-zubni-pasta/,https://cdn.notinoimg.com/list_2k//herbadent/8594021372298_01-o__230131.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Herbadent,Junior Set,sada zubní péče (pro děti),0,https://www.notino.cz/herbadent/junior-set-sada-zubni-pecepro-deti/,https://cdn.notinoimg.com/list_2k//herbadent/8594021372090_01-o__230124.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Sensodyne,Nourish Gently Soothing,bioaktivní zubní pasta s fluoridem,0,https://www.notino.cz/sensodyne/nourish-gently-soothing-bioaktivni-zubni-pasta-s-fluoridem/,https://cdn.notinoimg.com/list_2k//sensodyne/5054563120199_01-o__220523.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Herbadent,Homeo,bylinná zubní pasta s ženšenem 100 g,0,https://www.notino.cz/herbadent/homeo-bylinna-zubni-pasta/,https://cdn.notinoimg.com/list_2k//herbadent/8594021370690_01-o__210712.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Herbadent,Herbal Toothpaste Fresh Herbs,bylinná zubní pasta Fresh Herbs 75 g,0,https://www.notino.cz/herbadent/herbal-toothpaste-bylinna-zubni-pasta/,https://cdn.notinoimg.com/list_2k//herbadent/8594021372304_01-o__230131.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Himalaya Herbals,Stain-away,intenzivní bělicí zubní pasta 75 ml,0,https://www.notino.cz/himalaya-herbals/oral-care-intenzivni-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/6297000713977_01-o__210811.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Himalaya Herbals,Oral Care Ayurvedic Dental Cream,bylinná zubní pasta s fluoridem mix barev 100 g,0,https://www.notino.cz/himalaya-herbals/oral-care-zubni-krem-pro-svezi-dech/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/8901138500306_01-o__220613.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Himalaya Herbals,Oral Care Complete Care,zubní pasta pro kompletní ochranu zubů 75 ml,0,https://www.notino.cz/himalaya-herbals/oral-care-zubni-pasta-pro-kompletni-ochranu-zubu/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/hihorlw_ktps30__151008.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Himalaya Herbals,Oral Care Mint Fresh,zubní pasta pro svěží dech 75 ml,0,https://www.notino.cz/himalaya-herbals/oral-care-zubni-pasta-pro-svezi-dech/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/hihorlw_ktps20__151009.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Himalaya Herbals,Oral Care Sparkly White,zubní pasta pro zářivě bílé zuby 75 ml,0,https://www.notino.cz/himalaya-herbals/oral-care-zubni-pasta-pro-zarive-bile-zuby/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/hihorlw_ktps10__151008.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Himalaya Herbals,Botanique Simply mint,zubní pasta pro kompletní ochranu zubů 150 g,0,https://www.notino.cz/himalaya-herbals/oral-care/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/605069200240_01-o__210811.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Himalaya Herbals,Eco,zubní pasta Neem&Pomegranate 150 g,0,https://www.notino.cz/himalaya-herbals/eco-zubni-pasta/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/8901138816629_01-o__211221.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Himalaya Herbals,Dental Cream,zubní pasta bez fluoridu pro kompletní ochranu zubů 100 ml,0,https://www.notino.cz/himalaya-herbals/oral-care-zubni-pasta-bez-fluoridu-pro-kompletni-ochranu-zubu/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/4751015926668_01-o__210811.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Himalaya Herbals,Botanique Cinnamon,zubní pasta pro kompletní ochranu zubů 150 ml,0,https://www.notino.cz/himalaya-herbals/botanique-cinnamon-zubni-pasta-pro-kompletni-ochranu-zubu/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/605069200264_01-o__210811.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Himalaya Herbals,Botanique Mint,bělicí zubní pasta 150 g,0,https://www.notino.cz/himalaya-herbals/botanique-mint-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/605069200295_01-o__211221.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Hello Coco,Purple Whitening Colour Corrector,bělicí zubní pasta 30 ml,0,https://www.notino.cz/hello-coco/purple-whitening-colour-corrector-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//hello-coco/8588007594217_01-o__221004.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Hello Coco,Teeth Whitening Everyday Whitening Set,bělicí sada na zuby,0,https://www.notino.cz/hello-coco/teeth-whitening-everyday-whitening-set-belici-sada-na-zuby/,https://cdn.notinoimg.com/list_2k//hello-coco/8588007594255_01-o__221123.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
The Humble Co.,Natural Toothpaste Coconut & Salt,přírodní zubní pasta 75 ml,0,https://www.notino.cz/the-humble-co/natural-toothpaste-coconut-salt-prirodni-zubni-pasta/,https://cdn.notinoimg.com/list_2k//humble/7350075691577_01-o__211221.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
The Humble Co.,Natural Toothpaste Tablets,zubní pasta bez fluoridu v tabletách 60 ks,0,https://www.notino.cz/the-humble-co/natural-toothpaste-tablets-pastilky-bez-fluoridu/,https://cdn.notinoimg.com/list_2k//humble/7350075691911_01-o__210816.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
The Humble Co.,Natural Toothpaste Tablets,pastilky Fresh Mint 60 ks,0,https://www.notino.cz/the-humble-co/pastilky/,https://cdn.notinoimg.com/list_2k//humble/7350075691904_01-o__210816.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
HAAN,Daily rescue pack Serenity,dárková sada Hyvä Meininki,0,https://www.notino.cz/haan/daily-rescue-pack-serenity-darkova-sada-hyva-meininki/,https://cdn.notinoimg.com/list_2k//haan/5060917123518_01-o__230619.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
G.U.M,Junior 6+,zubní gel pro děti příchuť Strawberry 50 ml,95,https://www.notino.cz/gum/junior-zubni-gel-pro-deti/,https://cdn.notinoimg.com/list_2k//gum/070942304160_01-o__220905.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
G.U.M,"Gingidex 0,06%",pasta proti zubnímu plaku a pro zdravé dásně 75 ml,0,https://www.notino.cz/gum/gingidex-pasta-proti-zubnimu-plaku-a-pro-zdrave-dasne/,https://cdn.notinoimg.com/list_2k//gum/gumginw_ktps10_01__151102.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
G.U.M,Activital Q10,pasta pro kompletní ochranu zubů a svěží dech 75 ml,0,https://www.notino.cz/gum/activital-q10-pasta-pro-kompletni-ochranu-zubu-a-svezi-dech/,https://cdn.notinoimg.com/list_2k//gum/gumacqw_ktps10_01__170328.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Splat,Biomed Calcimax,pasta posilující zubní sklovinu s výtažky z mořských řas 100 g,0,https://www.notino.cz/splat/biomed-calcimax-pasta-posilujici-zubni-sklovinu-s-vytazky-z-morskych-ras/,https://cdn.notinoimg.com/list_2k//splat/2800015078340_01-o__220908.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Splat,Biomed Charcoal,bělicí zubní pasta s aktivním uhlím 100 g,0,https://www.notino.cz/splat/biomed-charcoal-belici-zubni-pasta-s-aktivnim-uhlim/,https://cdn.notinoimg.com/list_2k//splat/2800015078388_01-o__220908.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Elmex,Junior Caries Protection,zubní pasta pro děti 6-12 Years 75 ml,112,https://www.notino.cz/elmex/junior-caries-protection-zubni-pasta-pro-deti/,https://cdn.notinoimg.com/list_2k//elmex/4007965505904_01-o__230302.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Elmex,Intensive Cleaning,zubní pasta pro hladké a bílé zuby 50 ml,0,https://www.notino.cz/elmex/intensive-cleaning-zubni-pasta-pro-hladke-a-bile-zuby/,https://cdn.notinoimg.com/list_2k//elmex/7610108057924_01-o__221125.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Elmex,Opti-namel Daily Repair,remineralizační zubní pasta,0,https://www.notino.cz/elmex/opti-namel-daily-repair-remineralizacni-zubni-pasta/,https://cdn.notinoimg.com/list_2k//elmex/8590232001170_01-o__230417.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Splat,Biomed Superwhite,posilující zubní pasta s kokosovým olejem 100 g,0,https://www.notino.cz/splat/biomed-superwhite-posilujici-zubni-pasta-s-kokosovym-olejem/,https://cdn.notinoimg.com/list_2k//splat/2800015078357_01-o__220908.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Splat,Professional Sensitive,zubní pasta pro citlivé zuby 100 ml,0,https://www.notino.cz/splat/special-organic-zubni-pasta-pro-citlive-zuby/,https://cdn.notinoimg.com/list_2k//splat/7640168930257_01-o__231128.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Swissdent,Biocare Wellness,regenerační a zesvětlující zubní krém 100 ml,0,https://www.notino.cz/swissdent/biocare-regeneracni-a-zesvetlujici-zubni-krem/,https://cdn.notinoimg.com/list_2k//swissdent/7640126190853_01-o__160222.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Ecodenta,Certified Organic Sensitivity Relief,přírodní zubní pasta 75 ml,0,https://www.notino.cz/ecodenta/certified-organic-sensitivity-relief-prirodni-zubni-pasta/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001002179_01__220606.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Ecodenta,Certified Organic Multifunctional with Hemp,přírodní zubní pasta 75 ml,0,https://www.notino.cz/ecodenta/certified-organic-multifunctional-with-hemp-prirodni-zubni-pasta/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001002186_01-o__220613.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,Prevent,zubní pasta 75 ml,174,https://www.notino.cz/curasept/prevent-zubni-pasta/,https://cdn.notinoimg.com/list_2k//curasept/8056746071899_01-o__230606.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,Daycare Protection Junior Booster,zubní pasta pro děti 7-12 years Bubble Gum 50 ml,152,https://www.notino.cz/curasept/daycare-protection-junior-booster-zubni-pasta-pro-deti/,https://cdn.notinoimg.com/list_2k//curasept/8056746073312_01-o__230605.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,Gold Lux Toothpaste,bělicí zubní pasta s aktivním uhlím 75 ml,0,https://www.notino.cz/curasept/gold-lux-toothpaste-belici-zubni-pasta-s-aktivnim-uhlim/,https://cdn.notinoimg.com/list_2k//curasept/8056746072018_01-o__220218.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,Gold Lux Set,bělicí sada na zuby,0,https://www.notino.cz/curasept/gold-lux-set-belici-sada-na-zuby/,https://cdn.notinoimg.com/list_2k//curasept/8056746071509_01-o__220218.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
TePe,Pure,zubní pasta 75 ml,0,https://www.notino.cz/tepe/pure-zubni-pasta/,https://cdn.notinoimg.com/list_2k//tepe/7350121254114_01-o__240419.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Swissdent,Biocare Natural Whitening and Regenerating,regenerační zubní pasta s bělicím účinkem 50 ml,0,https://www.notino.cz/swissdent/biocare-regeneracni-zubni-pasta-s-belicim-ucinkem/,https://cdn.notinoimg.com/list_2k//swissdent/2800018278075_01-o__200824.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,Daycare Protection Booster Frozen Mint,gelová zubní pasta 75 ml,0,https://www.notino.cz/curasept/daycare-protection-booster-frozen-mint-gelova-zubni-pasta/,https://cdn.notinoimg.com/list_2k//curasept/8056746073282_01-o__230511.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,Caries Abrasion & Erosion,zubní pasta chránící před zubním kazem 75 ml,229,https://www.notino.cz/curasept/caries-abrasion-erosion-zubni-pasta-chranici-pred-zubnim-kazem/,https://cdn.notinoimg.com/list_2k//curasept/8056746072445_01-o__220203.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,Biosmalto Sensitive Teeth,zubní pasta pro citlivé zuby 75 ml,0,https://www.notino.cz/curasept/biosmalto-sensitive-teeth-zubni-pasta-pro-citlive-zuby/,https://cdn.notinoimg.com/list_2k//curasept/8056746072506_01-o__220203.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Toothy®,All Day Care,bělicí zubní pasta,0,https://www.notino.cz/toothy/all-day-care-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//toothy/726667490687_01-o__210523.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,Biosmalto Junior,dětská zubní pasta All Fruits Flavour 7-12 Years 75 ml,0,https://www.notino.cz/curasept/biosmalto-junior-detska-zubni-pasta/,https://cdn.notinoimg.com/list_2k//curasept/8056746072452_01-o__220204.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,Biosmalto Baby-Kid,dětská zubní pasta bez fluoridu Strawberry 50 ml,0,https://www.notino.cz/curasept/biosmalto-baby-kid-detska-zubni-pasta-bez-fluoridu/,https://cdn.notinoimg.com/list_2k//curasept/8056746071189_01-o__220203.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,ADS Regenerating,zubní pasta chránící před zubním kazem s regeneračním účinkem 75 ml,0,https://www.notino.cz/curasept/ads-regenerating-zubni-pasta-chranici-pred-zubnim-kazem-s-regeneracnim-ucinkem/,https://cdn.notinoimg.com/list_2k//curasept/8056746070243_01-o__220203.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Urtekram,Aloe Vera,přírodní zubní pasta 75 ml,0,https://www.notino.cz/urtekram/urtekram-strong-mint-prirodni-zubni-pasta/,https://cdn.notinoimg.com/list_2k//urtekram/5765228837849_01-o__190813.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
NANOO,Herbal Toothpaste,bylinná zubní pasta s mořskou solí 125 g,0,https://www.notino.cz/nanoo/herbal-toothpaste-bylinna-zubni-pasta-s-morskou-soli/,https://cdn.notinoimg.com/list_2k//nanoo/08594211010207_01-o__221013.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Urtekram,Mint & Green Tea,mátová zubní pasta se zeleným čajem 75 ml,0,https://www.notino.cz/urtekram/urtekram-mint-green-tea-matova-zubni-pasta-se-zelenym-cajem/,https://cdn.notinoimg.com/list_2k//urtekram/5765228837832_01-o__190813.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Urtekram,Children's Toothpaste Original,dětská zubní pasta 75 ml,0,https://www.notino.cz/urtekram/childrens-toothpaste-original-detska-zubni-pasta/,https://cdn.notinoimg.com/list_2k//urtekram/5765228839065_01-o__191016.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
